----Generation 0--------
37,3,1.0036,1.006,120,22
7,3,1.00234,1.0001,85,102
14,19,1.00551,1.00082,80,18
16,8,1.00209,1.00299,50,13
29,8,1.0047,1.0026,50,20
25,9,1.0021,1.00867,25,17
5,21,1.00393,1.00804,25,3
35,2,1.00148,1.00191,5,100
22,50,1.00238,1.00576,5,2
38,16,1.00913,1.00822,0,0
41,41,1.00075,1.00572,0,0
21,32,1.00221,1.0068,0,0
17,21,1.00647,1.00663,0,0
37,19,1.00783,1.0018,0,8
18,31,1.00948,1.00728,0,0
18,28,1.00509,1.00553,0,0
28,28,1.003,1.00839,0,0
44,23,1.00632,1.00148,0,17
39,50,1.00687,1.00695,0,0
21,14,1.00319,1.00397,0,0
2,4,1.00565,1.0072,0,0
19,8,1.00417,1.00551,0,0
12,13,1.00499,1.00642,0,0
18,19,1.00551,1.00082,0,0
18,32,1.00951,1.00817,0,0
29,27,1.00799,1.00546,0,0
10,20,1.00959,1.00355,0,0
38,25,1.0079,1.00745,0,0
37,46,1.00309,1.00699,0,0
31,5,1.00676,1.00818,0,0
17,5,1.00406,1.00408,0,9
48,32,1.00983,1.00463,0,0
19,19,1.00929,1.00619,0,0
46,26,1.00281,1.00644,-15,8
34,12,1.00573,1.00231,-20,13
37,33,1.00523,1.00016,-20,33
24,43,1.00806,1.00263,-40,6
38,21,1.00077,1.00889,-60,49
1,9,1.00852,1.00423,-60,3
41,21,1.0014,1.00037,-95,83
6,34,1.00255,1.00775,-115,24
39,32,1.00013,1.00134,-125,90
6,47,1.00844,1.00049,-140,67
28,18,1.00893,1.00045,-160,34
13,3,1.00055,1.00695,-165,91
50,16,1.00011,1.00831,-165,89
2,31,1.00249,1.00727,-215,33
32,19,1.00897,1.00027,-280,50
2,36,1.00139,1.00951,-320,48
----Generation 4--------
14,1,1.00234,1.00082,255,63
7,19,1.00234,1.00477,60,7
7,3,1.00234,1.00998,55,8
7,9,1.00551,1.00082,40,8
14,16,1.00209,1.00082,40,6
23,2,1.0033,1.00328,10,19
37,3,1.0036,1.006,10,19
16,8,1.00975,1.00299,0,0
14,19,1.00551,1.00851,0,0
16,19,1.00626,1.00299,0,0
16,19,1.00551,1.00491,0,0
14,3,1.00551,1.00902,0,7
14,19,1.0059,1.00299,0,0
7,8,1.00234,1.00676,0,0
43,19,1.00551,1.00082,0,24
16,19,1.00819,1.00299,0,0
7,3,1.00551,1.0098799999999999,0,0
14,19,1.0091,1.00082,0,17
7,8,1.00209,1.00334,0,0
16,8,1.00807,1.00082,0,11
16,3,1.00234,1.00198,0,17
16,8,1.00742,1.00299,0,0
14,19,1.00963,1.00082,0,17
16,8,1.00947,1.00299,0,0
16,3,1.00209,1.00485,-5,20
14,19,1.00209,1.00226,-20,5
30,8,1.00209,1.00299,-25,26
14,8,1.00551,1.00058,-40,17
14,3,1.00234,1.00151,-45,20
14,8,1.00209,1.00942,-50,8
7,3,1.00779,1.00082,-60,12
14,8,1.00812,1.00082,-60,6
16,39,1.00209,1.00299,-60,19
48,8,1.00209,1.00299,-65,32
14,8,1.00149,1.00299,-90,13
16,8,1.00209,1.00369,-90,13
16,9,1.00209,1.00082,-100,20
16,17,1.00234,1.0001,-100,26
18,3,1.00551,1.0001,-135,105
16,3,1.00823,1.0001,-150,103
16,11,1.00209,1.0001,-190,88
43,3,1.00234,1.0001,-200,101
14,31,1.00234,1.00082,-200,32
30,3,1.00209,1.0001,-345,111
7,33,1.00551,1.0001,-360,74
7,3,1.00564,1.0001,-360,129
14,19,1.00727,1.0001,-400,67
16,31,1.00209,1.0001,-460,65
7,19,1.0096,1.0001,-520,83
7,19,1.00187,1.0001,-520,83
----Generation 5--------
7,24,1.00209,1.00998,0,0
14,7,1.00209,1.00082,0,0
15,9,1.00551,1.00082,0,0
22,3,1.00209,1.00082,0,0
7,16,1.00209,1.00258,0,0
34,9,1.00551,1.00082,0,0
7,35,1.00209,1.00082,0,0
7,16,1.00563,1.00082,0,0
14,13,1.00551,1.00082,0,0
14,9,1.00841,1.00082,0,0
16,9,1.00209,1.00082,0,0
48,3,1.00209,1.00998,0,0
7,45,1.00209,1.00082,0,0
1,9,1.00551,1.00082,0,0
7,9,1.00923,1.00082,0,0
14,9,1.00209,1.00194,0,0
7,9,1.00551,1.00922,0,0
11,16,1.00551,1.00082,0,0
14,16,1.00209,1.00205,0,0
3,16,1.00551,1.00082,0,0
7,3,1.00234,1.00795,0,0
14,21,1.00551,1.00082,0,0
4,9,1.00551,1.00082,0,0
7,3,1.00234,1.00994,0,0
7,19,1.00234,1.00477,0,0
7,9,1.00435,1.00082,0,0
7,3,1.00551,1.00602,0,0
7,37,1.00551,1.00998,0,0
7,16,1.00209,1.00811,0,0
20,9,1.00551,1.00082,0,0
7,3,1.00551,1.00728,0,0
7,29,1.00551,1.00082,0,0
14,48,1.00234,1.00082,0,0
7,16,1.00209,1.00484,0,0
14,1,1.00209,1.00082,0,0
43,9,1.00551,1.00082,0,0
2,16,1.00234,1.00082,0,0
7,3,1.00863,1.00082,0,0
14,9,1.00551,1.00407,0,0
7,16,1.0036,1.00998,0,0
14,16,1.00699,1.00082,0,0
7,16,1.00209,1.00246,0,0
14,16,1.00551,1.00632,0,0
14,9,1.00209,1.00393,0,0
14,16,1.0043,1.00998,0,0
7,20,1.00209,1.00082,0,0
